ID_Uzorka;GPS_LAT;GPS_LONG
9077;18.426243;77.410115
9078;18.459883;77.410578
9079;18.452694;77.452564
9080;18.504221;77.423645
9081;18.53702;77.403059
9082;18.49408;77.44122
9083;18.372564;77.472676
9084;18.399183;77.470258
9085;18.330288;77.508295
9086;18.444318;77.516117
9087;18.463093;77.339446
9088;18.37937;77.446007
9089;18.45428;77.362059
9090;18.418579;77.548215
9091;18.382234;77.48912
9092;18.430245;77.412085
9093;18.461363;77.439907
9094;18.351633;77.446822
9095;18.464228;77.490875
9096;18.45446;77.510072
9097;18.420334;77.371841
9098;18.428467;77.494258
9099;18.47377;77.461012
9100;18.476801;77.491948
9101;18.44749;77.37722
9102;18.338797;77.441895
9103;18.533137;77.428609
9104;18.435664;77.535861
9105;18.446153;77.433589
9106;18.437832;77.43584
9107;18.493255;77.451046
9108;18.451402;77.425928
9109;18.413652;77.451955
9110;18.426388;77.457653
9111;18.428707;77.456022
9112;18.411521;77.436718
9113;18.358823;77.503338
9114;18.490992;77.418908
9115;18.429947;77.490928
9116;18.325081;77.398037
9117;18.493353;77.543353
9118;18.309574;77.426627
9119;18.508699;77.466496
9120;18.410783;77.425301
9121;18.38977;77.443599
9122;18.471121;77.40917
9123;18.414957;77.493963
9124;18.491797;77.387607
9125;18.397998;77.400534
9126;18.402354;77.530341
9127;18.394058;77.562977
9128;18.407894;77.373426
9129;18.431978;77.319024
9130;18.397896;77.283771
9131;18.44418;77.376784
9132;18.439547;77.45376
9133;18.43505;77.442318
9134;18.420012;77.463936
9135;18.418547;77.470497
9136;18.413492;77.438756
9137;18.516983;77.450226
9138;18.413912;77.467862
9139;18.46248;77.440112
9140;18.409194;77.452838
9141;18.45104;77.487373
9142;18.447745;77.451426
9143;18.429666;77.431005
9144;18.393506;77.342202
9145;18.561864;77.445899
9146;18.409228;77.494298
9147;18.376337;77.467711
9148;18.437559;77.356258
9149;18.497512;77.431125
9150;18.523588;77.467916
9151;18.462595;77.445359
9152;18.369338;77.47793
9153;18.31;77.502259
9154;18.405106;77.4374
9155;18.421759;77.438989
9156;18.352948;77.469274
9157;18.499847;77.387915
9158;18.532884;77.369112
9159;18.403055;77.411273
9160;18.475242;77.533706
9161;18.386203;77.477617
9162;18.432527;77.477309
9163;18.420094;77.406048
9164;18.467406;77.408627
9165;18.508978;77.391756
9166;18.491056;77.440217
9167;18.433321;77.432385
9168;18.449304;77.468838
9169;18.54358;77.412753
9170;18.459149;77.438203
9171;18.466779;77.405506
9172;18.517227;77.501016
9173;18.420103;77.393588
9174;18.430865;77.42409
9175;18.435982;77.463372
9176;18.457658;77.48745
9177;18.471695;77.457385
9178;18.411752;77.407473
9179;18.429654;77.448611
9180;18.41553;77.503392
9181;18.455365;77.517401
9182;18.450556;77.524094
9183;18.436479;77.38295
9184;18.426568;77.445441
9185;18.370101;77.402173
9186;18.453363;77.452336
9187;18.50878;77.446724
9188;18.4355;77.370022
9189;18.502996;77.423288
9190;18.361777;77.51683
9191;18.490308;77.516675
9192;18.448155;77.454011
9193;18.487611;77.400737
9194;18.46344;77.403771
9195;18.529409;77.347072
9196;18.452881;77.381985
9197;18.414296;77.387439
9198;18.408214;77.383404
9199;18.423574;77.427867
9200;18.384343;77.422144
9201;18.463049;77.432395
9202;18.414216;77.385416
9203;18.46849;77.451696
9204;18.466774;77.508837
9205;18.435135;77.383163
9206;18.445491;77.369492
9207;18.455115;77.482936
9208;18.446942;77.517375
9209;18.500628;77.371762
9210;18.492791;77.405123
9211;18.386682;77.527557
9212;18.431099;77.422879
9213;18.449392;77.517539
9214;18.534177;77.400593
9215;18.314733;77.367309
9216;18.402084;77.401836
9217;18.533706;77.493168
9218;18.424339;77.545847
9219;18.443445;77.290083
9220;18.412778;77.450286
9221;18.391083;77.442181
9222;18.479137;77.462681
9223;18.458749;77.432242
9224;18.457849;77.434879
9225;18.410409;77.403543
9226;18.401403;77.462936
9227;18.449847;77.518716
9228;18.486561;77.390357
9229;18.427371;77.454535
9230;18.441346;77.490727
9231;18.461858;77.419135
9232;18.499714;77.429386
9233;18.406269;77.44562
9234;18.387551;77.445131
9235;18.436907;77.453797
9236;18.384665;77.408739
9237;18.448263;77.442644
9238;18.578372;77.532245
9239;18.482;77.466922
9240;18.375528;77.445169
9241;18.457367;77.534534
9242;18.446947;77.392552
9243;18.504183;77.470439
9244;18.379257;77.549726
9245;18.4546;77.46825
9246;18.416447;77.47053
9247;18.39425;77.440987
9248;18.40313;77.481003
9249;18.434058;77.436985
9250;18.472898;77.446046
9251;18.40869;77.507276
9252;18.418513;77.397633
9253;18.451409;77.411558
9254;18.397613;77.344184
9255;18.398113;77.468471
9256;18.447308;77.520745
9257;18.404677;77.415198
9258;18.378268;77.400364
9259;18.458029;77.542479
9260;18.410693;77.508132
9261;18.377728;77.467939
9262;18.44879;77.463973
9263;18.417005;77.443399
9264;18.375183;77.365068
9265;18.466086;77.446034
9266;18.486359;77.374085
9267;18.388684;77.40575
9268;18.493716;77.477189
9269;18.439647;77.511022
9270;18.430151;77.479795
9271;18.358461;77.416217
9272;18.431543;77.407057
9273;18.496121;77.420216
9274;18.506801;77.448506
9275;18.341025;77.456819
9276;18.45242;77.53962
9277;18.435163;77.431554
9278;18.345422;77.439712
9279;18.451707;77.458377
9280;18.468114;77.451179
9281;18.424124;77.449397
9282;18.448595;77.414823
9283;18.48944;77.415275
9284;18.488802;77.479706
9285;18.43066;77.404502
9286;18.446663;77.467063
9287;18.415409;77.482232
9288;18.413335;77.479631
9289;18.414291;77.28607
9290;18.381171;77.50402
9291;18.431343;77.379954
9292;18.473408;77.553265
9293;18.418976;77.438426
9294;18.519342;77.439989
9295;18.444209;77.490879
9296;18.416936;77.517324
9297;18.501612;77.510489
9298;18.557438;77.42759
9299;18.3573;77.447567
9300;18.410686;77.376247
9301;18.391175;77.418098
9302;18.365656;77.490293
9303;18.476097;77.439937
9304;18.395213;77.381561
9305;18.460338;77.545706
9306;18.484919;77.486185
9307;18.430399;77.418609
9308;18.460668;77.435535
9309;18.407957;77.460351
9310;18.488152;77.488099
9311;18.441396;77.429032
9312;18.38129;77.385301
9313;18.459604;77.542887
9314;18.40915;77.48303
9315;18.45531;77.556738
9316;18.464482;77.471787
9317;18.400356;77.361738
9318;18.391401;77.475102
9319;18.503153;77.493302
9320;18.418115;77.497405
9321;18.508424;77.332478
9322;18.389668;77.484461
9323;18.416471;77.384178
9324;18.389826;77.440048
9325;18.485063;77.444732
9326;18.467068;77.46733
9327;18.471032;77.3908
9328;18.430193;77.473862
9329;18.431277;77.343452
9330;18.441939;77.426007
9331;18.443442;77.376301
9332;18.518077;77.451218
9333;18.429327;77.45975
9334;18.437981;77.397647
9335;18.406137;77.483234
9336;18.429448;77.518141
9337;18.381105;77.440744
9338;18.481935;77.489055
9339;18.37083;77.383013
9340;18.430276;77.440114
9341;18.449564;77.364199
9342;18.478986;77.378423
9343;18.52606;77.424532
9344;18.434889;77.398034
9345;18.447478;77.419144
9346;18.455523;77.422748
9347;18.379322;77.449222
9348;18.472933;77.409538
9349;18.342785;77.489524
9350;18.46837;77.499695
9351;18.468038;77.479327
9352;18.490668;77.455816
9353;18.402893;77.553657
9354;18.40574;77.372762
9355;18.429895;77.466996
9356;18.561683;77.439461
9357;18.375973;77.451334
9358;18.433456;77.475279
9359;18.418607;77.429097
9360;18.453999;77.509227
9361;18.450568;77.499648
9362;18.440159;77.511098
9363;18.505911;77.508258
9364;18.482795;77.470952
9365;18.506186;77.418219
9366;18.511383;77.546253
9367;18.462079;77.531045
9368;18.409622;77.475083
9369;18.421092;77.444653
9370;18.453554;77.422991
9371;18.438604;77.489783
9372;18.377164;77.393024
9373;18.458197;77.498343
9374;18.50486;77.355154
9375;18.538943;77.46226
9376;18.472281;77.516512
9377;18.407513;77.443025
9378;18.406578;77.381844
9379;18.48912;77.431338
9380;18.46448;77.360263
9381;18.314838;77.458122
9382;18.470433;77.525751
9383;18.450575;77.503007
9384;18.42202;77.488119
9385;18.382398;77.468532
9386;18.465047;77.44684
9387;18.459076;77.415422
9388;18.492253;77.531996
9389;18.518782;77.462526
9390;18.471173;77.425048
9391;18.516153;77.47437
9392;18.403512;77.448299
9393;18.509013;77.533014
9394;18.407462;77.427585
9395;18.461313;77.494485
9396;18.477275;77.444426
9397;18.421353;77.384309
9398;18.420226;77.465665
9399;18.503426;77.41186
9400;18.465952;77.46006
9401;18.404939;77.392384
9402;18.418972;77.472093
9403;18.420851;77.4683
9404;18.419286;77.436571
9405;18.49288;77.4563
9406;18.503253;77.502313
9407;18.435955;77.520245
9408;18.475696;77.437699
9409;18.501756;77.457892
9410;18.444385;77.449948
9411;18.506731;77.399901
9412;18.514003;77.511299
9413;18.411373;77.424903
9414;18.427063;77.388866
9415;18.397452;77.426121
9416;18.473906;77.426099
9417;18.455773;77.418128
9418;18.369677;77.43452
9419;18.499386;77.475078
9420;18.405538;77.338973
9421;18.474825;77.468445
9422;18.382258;77.41622
9423;18.480282;77.552244
9424;18.379269;77.475572
9425;18.452831;77.38305
9426;18.458702;77.402783
9427;18.415211;77.377271
9428;18.487435;77.582634
9429;18.406356;77.472057
9430;18.397637;77.400019
9431;18.428158;77.501192
9432;18.373893;77.416733
9433;18.423513;77.505742
9434;18.310935;77.475274
9435;18.454587;77.543508
9436;18.432127;77.421176
9437;18.499837;77.491554
9438;18.49273;77.512701
9439;18.586872;77.501192
9440;18.497528;77.420552
9441;18.377922;77.423081
9442;18.460494;77.452445
9443;18.425468;77.396864
9444;18.497125;77.458773
9445;18.389331;77.391407
9446;18.403277;77.479148
9447;18.514996;77.463844
9448;18.439362;77.577889
9449;18.400117;77.422356
9450;18.431648;77.505482
9451;18.449165;77.562189
9452;18.526171;77.510166
9453;18.451777;77.494043
9454;18.431909;77.482287
9455;18.375457;77.453003
9456;18.575169;77.466137
9457;18.412602;77.434992
9458;18.395898;77.41283
9459;18.482757;77.557384
9460;18.420861;77.381358
9461;18.488747;77.444842
9462;18.416562;77.396624
9463;18.465154;77.423205
9464;18.44927;77.433585
9465;18.400508;77.394607
9466;18.483851;77.512318
9467;18.364503;77.47561
9468;18.47406;77.43675
9469;18.533968;77.508785
9470;18.428732;77.432312
9471;18.456123;77.407418
9472;18.482071;77.399748
9473;18.447532;77.444472
9474;18.479544;77.441531
9475;18.431514;77.411147
9476;18.443622;77.44448
9477;18.414932;77.461423
9478;18.439859;77.41464
9479;18.51072;77.488961
9480;18.423026;77.369447
9481;18.448915;77.307386
9482;18.374256;77.465847
9483;18.506241;77.439658
9484;18.470477;77.365598
9485;18.381205;77.442439
9486;18.480258;77.434362
9487;18.378059;77.449142
9488;18.404544;77.494425
9489;18.437508;77.524111
9490;18.37267;77.49394
9491;18.391558;77.396193
9492;18.426573;77.410008
9493;18.474845;77.48957
9494;18.463351;77.412731
9495;18.406317;77.502106
9496;18.381245;77.484846
9497;18.511416;77.491112
9498;18.487838;77.392313
9499;18.456178;77.447435
9500;18.412002;77.43333
9501;18.428908;77.450036
9502;18.403795;77.398748
9503;18.47887;77.420109
9504;18.45654;77.414181
9505;18.541797;77.422638
9506;18.515216;77.499355
9507;18.35407;77.440916
9508;18.445416;77.455978
9509;18.431412;77.428224
9510;18.496098;77.561308
9511;18.375095;77.448515
9512;18.453309;77.538517
9513;18.486699;77.46581
9514;18.404815;77.38374
9515;18.466689;77.436853
9516;18.401884;77.578413
9517;18.396388;77.561404
9518;18.42987;77.370225
9519;18.442668;77.411737
9520;18.398528;77.459418
9521;18.451811;77.388871
9522;18.568742;77.582357
9523;18.50972;77.416134
9524;18.395559;77.498276
9525;18.471334;77.397042
9526;18.410414;77.519043
9527;18.40864;77.473747
9528;18.52607;77.453811
9529;18.350204;77.476433
9530;18.433654;77.449137
9531;18.278087;77.507601
9532;18.378001;77.436958
9533;18.499696;77.49651
9534;18.454952;77.415293
9535;18.497843;77.488034
9536;18.459525;77.392628
9537;18.405053;77.356681
9538;18.449302;77.443654
9539;18.38298;77.412143
9540;18.354505;77.423689
9541;18.428636;77.436777
9542;18.443997;77.431195
9543;18.463849;77.514909
9544;18.473257;77.475172
9545;18.487315;77.45966
9546;18.40392;77.491139
9547;18.468553;77.467433
9548;18.472144;77.45274
9549;18.418257;77.440576
9550;18.460475;77.475849
9551;18.448606;77.422253
9552;18.514479;77.464183
9553;18.438401;77.523194
9554;18.434419;77.379319
9555;18.438316;77.517978
9556;18.492089;77.417452
9557;18.407988;77.454558
9558;18.424575;77.414696
9559;18.417997;77.435704
9560;18.455789;77.462237
9561;18.483359;77.397481
9562;18.456843;77.469114
9563;18.48225;77.450035
9564;18.47265;77.46348
9565;18.460013;77.482905
9566;18.383793;77.435398
9567;18.400642;77.519822
9568;18.438024;77.409419
9569;18.427652;77.423726
9570;18.351796;77.489159
9571;18.569742;77.415143
9572;18.447754;77.435818
9573;18.503273;77.364281
9574;18.43832;77.44499
9575;18.337715;77.555479
9576;18.470876;77.540694
9577;18.464608;77.438145
9578;18.423395;77.47704
9579;18.441016;77.498528
9580;18.394565;77.471987
9581;18.382575;77.468459
9582;18.473651;77.437122
9583;18.385213;77.522995
9584;18.436626;77.410963
9585;18.484084;77.590423
9586;18.478086;77.466753
9587;18.438714;77.445235
9588;18.445448;77.442071
9589;18.348507;77.35926
9590;18.507482;77.465434
9591;18.418287;77.453841
9592;18.502415;77.466095
9593;18.435908;77.421082
9594;18.464631;77.406271
9595;18.394423;77.494885
9596;18.413938;77.488612
9597;18.516197;77.545894
9598;18.439669;77.46706
9599;18.431549;77.431579
9600;18.436652;77.409203
9601;18.508411;77.454263
9602;18.358239;77.505809
9603;18.468554;77.455698
9604;18.409729;77.423281
9605;18.521433;77.422189
9606;18.464101;77.520032
9607;18.499332;77.438198
9608;18.382665;77.382695
9609;18.470088;77.418107
9610;18.426158;77.478485
9611;18.42821;77.446325
9612;18.417858;77.46145
9613;18.447642;77.46606
9614;18.479653;77.532425
9615;18.431557;77.428402
9616;18.490246;77.441744
9617;18.395219;77.512186
9618;18.42608;77.455258
9619;18.480705;77.493368
9620;18.427221;77.499238
9621;18.528188;77.553598
9622;18.515917;77.454818
9623;18.434294;77.443956
9624;18.418153;77.477731
9625;18.433709;77.543948
9626;18.406639;77.468698
9627;18.38716;77.47615
9628;18.477122;77.495494
9629;18.457703;77.399992
9630;18.484971;77.489298
9631;18.403714;77.490913
9632;18.349977;77.527507
9633;18.336948;77.547367
9634;18.501344;77.398087
9635;18.365813;77.412837
9636;18.453208;77.360844
9637;18.47816;77.436034
9638;18.440378;77.40605
9639;18.464628;77.416891
9640;18.409113;77.430283
9641;18.383215;77.391155
9642;18.455768;77.423472
9643;18.446046;77.402976
9644;18.382881;77.524271
9645;18.482625;77.458834
9646;18.49761;77.530068
9647;18.556256;77.410061
9648;18.465022;77.510547
9649;18.484839;77.47489
9650;18.386307;77.419832
9651;18.518667;77.391697
9652;18.47252;77.424482
9653;18.458132;77.485517
9654;18.460282;77.516678
9655;18.455765;77.470212
9656;18.454107;77.453885
9657;18.384278;77.43344
9658;18.475646;77.486149
9659;18.459655;77.441284
9660;18.415145;77.469729
9661;18.462151;77.489907
9662;18.495087;77.419843
9663;18.397141;77.36524
9664;18.447621;77.457217
9665;18.540158;77.489924
9666;18.413228;77.430278
9667;18.428022;77.502258
9668;18.429442;77.439665
9669;18.490793;77.427183
9670;18.418242;77.455467
9671;18.456643;77.400896
9672;18.492603;77.411752
9673;18.415904;77.539444
9674;18.462735;77.399959
9675;18.520077;77.433655
9676;18.419437;77.43989
9677;18.495011;77.499685
9678;18.51901;77.422015
9679;18.388129;77.528133
9680;18.441154;77.446877
9681;18.405581;77.463942
9682;18.461407;77.419249
9683;18.410504;77.48784
9684;18.401203;77.460923
9685;18.41376;77.439847
9686;18.411916;77.576072
9687;18.397294;77.346247
9688;18.367154;77.336305
9689;18.463576;77.39155
9690;18.472416;77.429544
9691;18.48723;77.479163
9692;18.40907;77.472305
9693;18.419146;77.365598
9694;18.487577;77.396478
9695;18.496775;77.492892
9696;18.42702;77.436953
9697;18.475447;77.518634
9698;18.402735;77.468583
9699;18.466327;77.551352
9700;18.470722;77.420814
9701;18.454778;77.459323
9702;18.40216;77.400132
9703;18.433519;77.450399
9704;18.499691;77.403897
9705;18.380521;77.450031
9706;18.30811;77.440037
9707;18.449305;77.471281
9708;18.391638;77.440841
9709;18.367215;77.455365
9710;18.425754;77.451496
9711;18.41065;77.413751
9712;18.492266;77.423794
9713;18.497909;77.360269
9714;18.465828;77.383514
9715;18.405562;77.444174
9716;18.432927;77.423747
9717;18.518029;77.449569
9718;18.43244;77.495317
9719;18.468347;77.482218
9720;18.399516;77.428973
9721;18.531485;77.376749
9722;18.450977;77.419162
9723;18.414558;77.499622
9724;18.543248;77.372395
9725;18.479528;77.537065
9726;18.437627;77.443824
9727;18.448905;77.504969
9728;18.426861;77.519251
9729;18.428601;77.395218
9730;18.415657;77.534116
9731;18.319678;77.440971
9732;18.423118;77.391173
9733;18.509923;77.536236
9734;18.495189;77.485125
9735;18.472272;77.512962
9736;18.384977;77.360352
9737;18.410297;77.493629
9738;18.503933;77.420136
9739;18.541049;77.434935
9740;18.494536;77.350846
9741;18.532588;77.324295
9742;18.389016;77.37799
9743;18.490801;77.430099
9744;18.439798;77.418177
9745;18.356201;77.456698
9746;18.440157;77.357817
9747;18.411476;77.464682
9748;18.516017;77.472421
9749;18.57448;77.506748
9750;18.538769;77.469208
9751;18.449284;77.444252
9752;18.427837;77.525791
9753;18.392347;77.467767
9754;18.41029;77.454846
9755;18.472443;77.396433
9756;18.450323;77.448789
9757;18.459204;77.438086
9758;18.368975;77.433775
9759;18.423449;77.481133
9760;18.456924;77.504764
9761;18.416372;77.491524
9762;18.475612;77.474071
9763;18.426455;77.481758
9764;18.524631;77.48758
9765;18.413067;77.38483
9766;18.376475;77.349729
9767;18.395952;77.422236
9768;18.392569;77.503076
9769;18.389382;77.465775
9770;18.384162;77.38295
9771;18.514197;77.429911
9772;18.448873;77.478436
9773;18.490009;77.491556
9774;18.437994;77.508816
9775;18.505594;77.448258
9776;18.433563;77.417085
9777;18.473977;77.426451
9778;18.36248;77.445024
9779;18.380619;77.495368
9780;18.43041;77.448274
9781;18.376226;77.458829
9782;18.406845;77.462087
9783;18.513051;77.35752
9784;18.447295;77.364102
9785;18.444722;77.388364
9786;18.388632;77.413118
9787;18.451095;77.543682
9788;18.483147;77.435732
9789;18.425741;77.410628
9790;18.422821;77.514851
9791;18.416868;77.44878
9792;18.500175;77.371337
9793;18.437515;77.500524
9794;18.341549;77.45026
9795;18.481587;77.461319
9796;18.357843;77.488588
9797;18.425947;77.452699
9798;18.495266;77.482048
9799;18.469453;77.508437
9800;18.435487;77.44995
9801;18.391565;77.477359
9802;18.423196;77.418966
9803;18.438544;77.505465
9804;18.412405;77.484118
9805;18.489021;77.392472
9806;18.455808;77.385034
9807;18.498277;77.482434
9808;18.377594;77.426144
9809;18.380437;77.414829
9810;18.342961;77.412076
9811;18.49323;77.470312
9812;18.480295;77.451773
9813;18.423614;77.427439
9814;18.524162;77.420361
9815;18.484134;77.47997
9816;18.436399;77.477764
9817;18.450594;77.608045
9818;18.437544;77.419813
9819;18.537835;77.372167
9820;18.542788;77.453934
9821;18.45353;77.375501
9822;18.481211;77.393128
9823;18.501705;77.468615
9824;18.427525;77.558218
9825;18.496627;77.460955
9826;18.537961;77.376049
9827;18.43159;77.474396
9828;18.433502;77.487673
9829;18.365272;77.472068
9830;18.466595;77.438193
9831;18.414597;77.389657
9832;18.422531;77.497965
9833;18.379556;77.425631
9834;18.417459;77.436023
9835;18.424099;77.455853
9836;18.313286;77.48599
9837;18.500285;77.484613
9838;18.479173;77.425008
9839;18.519439;77.496279
9840;18.427514;77.408146
9841;18.487912;77.408357
9842;18.49651;77.406947
9843;18.466707;77.426207
9844;18.444845;77.414926
9845;18.397922;77.480633
9846;18.412482;77.453281
9847;18.384771;77.386155
9848;18.518529;77.460726
9849;18.377929;77.395897
9850;18.423818;77.528386
9851;18.397462;77.465373
9852;18.400467;77.462574
9853;18.432975;77.52882
9854;18.471693;77.478455
9855;18.420163;77.581747
9856;18.485341;77.39404
9857;18.347069;77.418751
9858;18.49451;77.487043
9859;18.449962;77.469717
9860;18.420061;77.573572
9861;18.405974;77.385367
9862;18.421258;77.447794
9863;18.534141;77.429701
9864;18.496471;77.495306
9865;18.485135;77.434601
9866;18.527682;77.459233
9867;18.402605;77.466086
9868;18.359068;77.445016
9869;18.543351;77.458297
9870;18.374202;77.524987
9871;18.484941;77.478062
9872;18.472106;77.510631
9873;18.556537;77.396513
9874;18.402745;77.426762
9875;18.398694;77.484231
9876;18.396592;77.439561
9877;18.421754;77.557154
9878;18.411991;77.455988
9879;18.541767;77.46309
9880;18.403067;77.523733
9881;18.432804;77.386376
9882;18.374099;77.398245
9883;18.423727;77.374209
9884;18.39528;77.460691
9885;18.460087;77.432606
9886;18.448298;77.377856
9887;18.407513;77.406252
9888;18.472519;77.466679
9889;18.394992;77.451219
9890;18.41855;77.437267
9891;18.458533;77.46719
9892;18.429884;77.452969
9893;18.383528;77.412868
9894;18.505521;77.509547
9895;18.428376;77.510309
9896;18.459725;77.443698
9897;18.441908;77.517323
9898;18.413124;77.431083
9899;18.411296;77.522803
9900;18.511926;77.388651
9901;18.442911;77.474766
9902;18.494466;77.470677
9903;18.362788;77.434955
9904;18.359637;77.465741
9905;18.452358;77.468386
9906;18.440955;77.387369
9907;18.413059;77.394349
9908;18.507375;77.437792
9909;18.449383;77.427995
9910;18.518785;77.435035
9911;18.437288;77.444339
9912;18.382407;77.458198
9913;18.436039;77.46931
9914;18.482528;77.467865
9915;18.393933;77.38266
9916;18.510507;77.45261
9917;18.459947;77.425343
9918;18.427158;77.386298
9919;18.406038;77.40489
9920;18.31025;77.451108
9921;18.472445;77.50519
9922;18.49044;77.454879
9923;18.505622;77.510688
9924;18.391645;77.537385
9925;18.463611;77.402568
9926;18.511097;77.449689
9927;18.331758;77.475839
9928;18.468134;77.393536
9929;18.372371;77.418311
9930;18.427446;77.425417
9931;18.420051;77.385814
9932;18.376343;77.464135
9933;18.540834;77.501898
9934;18.53169;77.538088
9935;18.468793;77.454177
9936;18.463067;77.442443
9937;18.538662;77.404796
9938;18.512084;77.506917
9939;18.45951;77.427143
9940;18.457905;77.407529
9941;18.480068;77.402797
9942;18.453808;77.391851
9943;18.352111;77.464612
9944;18.501552;77.457257
9945;18.437571;77.426035
9946;18.354;77.468514
9947;18.528424;77.467769
9948;18.435297;77.527076
9949;18.498325;77.489278
9950;18.460588;77.366572
9951;18.378554;77.525817
9952;18.448788;77.423402
9953;18.399642;77.418473
9954;18.430413;77.398472
9955;18.381539;77.452894
9956;18.416083;77.462924
9957;18.393232;77.423531
9958;18.460623;77.493227
9959;18.560799;77.476873
9960;18.423586;77.399897
9961;18.394334;77.555082
9962;18.406283;77.467775
9963;18.381383;77.472585
9964;18.418111;77.49674
9965;18.452563;77.49218
9966;18.459655;77.364426
9967;18.383462;77.482129
9968;18.435045;77.46672
9969;18.419717;77.349718
9970;18.396572;77.416461
9971;18.470315;77.438267
9972;18.460281;77.424836
9973;18.556556;77.428357
9974;18.522508;77.406548
9975;18.460869;77.558489
9976;18.49807;77.512615
9977;18.519792;77.318767
9978;18.449352;77.410495
9979;18.568533;77.39877
9980;18.405079;77.441526
9981;18.462408;77.406778
9982;18.511767;77.399239
9983;18.412217;77.4111
9984;18.364859;77.524572
9985;18.401416;77.501489
9986;18.447275;77.426477
9987;18.437133;77.491173
9988;18.416042;77.465904
9989;18.453687;77.523564
9990;18.436167;77.353524
9991;18.427239;77.44959
9992;18.403528;77.437411
9993;18.531876;77.517648
9994;18.376782;77.564872
9995;18.442059;77.443742
9996;18.415949;77.454593
9997;18.531577;77.449268
9998;18.433648;77.419157
9999;18.435486;77.44342
10000;18.407752;77.524968
10001;18.427322;77.524239
10002;18.442202;77.441276
10003;18.412577;77.416988
10004;18.423238;77.453017
10005;18.406212;77.411824
10006;18.425602;77.425352
10007;18.465005;77.430647
10008;18.382161;77.480326
10009;18.451695;77.401843
10010;18.465005;77.416593
10011;18.518821;77.410037
10012;18.416972;77.441823
10013;18.522999;77.455382
10014;18.410738;77.494948
10015;18.557969;77.471642
10016;18.485147;77.448849
10017;18.407262;77.461235
10018;18.480675;77.461316
10019;18.48532;77.492465
10020;18.461335;77.390854
10021;18.397912;77.481079
10022;18.460473;77.423981
10023;18.515912;77.380153
10024;18.46918;77.315957
10025;18.45876;77.415106
10026;18.40542;77.414455
10027;18.414784;77.48485
10028;18.502527;77.499657
10029;18.469551;77.395369
10030;18.436357;77.445821
10031;18.475595;77.441934
10032;18.448759;77.500184
10033;18.438001;77.402456
10034;18.525873;77.412811
10035;18.446766;77.528235
10036;18.544035;77.38746
10037;18.456201;77.431126
10038;18.401082;77.436857
10039;18.421398;77.464071
10040;18.517213;77.452405
10041;18.455681;77.577173
10042;18.422072;77.51477
10043;18.46539;77.328481
10044;18.467881;77.386139
10045;18.47282;77.325207
10046;18.361973;77.404188
10047;18.375973;77.45852
10048;18.520948;77.516122
10049;18.476332;77.420691
10050;18.476113;77.456883
10051;18.396511;77.465915
10052;18.482064;77.420392
10053;18.419277;77.450006
10054;18.343601;77.39537
10055;18.43647;77.427173
10056;18.399551;77.449509
10057;18.52987;77.412884
10058;18.451003;77.374465
10059;18.549381;77.462175
10060;18.475979;77.480213
10061;18.395271;77.449961
10062;18.431303;77.474303
10063;18.51444;77.461444
10064;18.421205;77.524679
10065;18.436557;77.5106
10066;18.418305;77.387505
10067;18.357381;77.34192
10068;18.46845;77.433027
10069;18.455244;77.444159
10070;18.448167;77.341037
10071;18.456106;77.409308
10072;18.476188;77.466841
10073;18.430981;77.488096
10074;18.479503;77.348106
10075;18.449256;77.423278
10076;18.394109;77.457552
10077;18.404984;77.495021
10078;18.409322;77.563537
10079;18.407164;77.372486
10080;18.447665;77.432844
10081;18.494412;77.455905
10082;18.386411;77.482342
10083;18.425603;77.452205
10084;18.480633;77.516832
10085;18.495078;77.535966
10086;18.264462;77.472789
10087;18.4296;77.453045
10088;18.496745;77.397075
10089;18.551359;77.408372
10090;18.525687;77.475134
10091;18.506725;77.414195
10092;18.532667;77.496672
10093;18.475539;77.514692
10094;18.461029;77.397463
10095;18.467085;77.375937
10096;18.473028;77.497443
10097;18.437179;77.480856
10098;18.425752;77.441228
10099;18.527465;77.436785
10100;18.461025;77.359643
10101;18.448198;77.511518
10102;18.475004;77.451981
10103;18.434985;77.321944
10104;18.494763;77.456462
10105;18.492741;77.419383
10106;18.435541;77.451906
10107;18.434274;77.558502
10108;18.479567;77.367557
10109;18.526941;77.512061
10110;18.434772;77.558018
10111;18.48113;77.446238
10112;18.365828;77.462767
10113;18.456105;77.385864
10114;18.486703;77.514609
10115;18.490707;77.389157
10116;18.418786;77.435367
10117;18.503261;77.435465
10118;18.498242;77.461447
10119;18.409746;77.478229
10120;18.433056;77.381098
10121;18.424322;77.43018
10122;18.3775;77.46518
10123;18.462575;77.504864
10124;18.414285;77.393304
10125;18.311307;77.443843
10126;18.49037;77.494873
10127;18.466834;77.436135
10128;18.541128;77.46128
10129;18.402829;77.397214
10130;18.392366;77.51501
10131;18.47997;77.386784
10132;18.475239;77.380701
10133;18.463427;77.515181
10134;18.461919;77.447941
10135;18.500648;77.488714
10136;18.372583;77.455011
10137;18.442733;77.427651
10138;18.457642;77.478773
10139;18.40806;77.555403
10140;18.373701;77.404599
10141;18.43126;77.455097
10142;18.368187;77.468742
10143;18.488149;77.443123
10144;18.394566;77.41455
10145;18.487502;77.488689
10146;18.420241;77.467311
10147;18.39043;77.42246
10148;18.453351;77.416976
10149;18.497527;77.472774
10150;18.488026;77.40119
10151;18.471056;77.574233
